week,game_id,playoff,home_team,home_score,away_score,away_team,favorite,spread,over_under
1,1,FALSE,Philadelphia,18,12,Atlanta,PHI,-1.0,44.5
1,2,FALSE,Baltimore,47,3,Buffalo,BAL,-7.5,39.0
1,3,FALSE,Pittsburgh,21,21,Cleveland,PIT,-3.5,41.0
1,4,FALSE,Cincinnati,34,23,Indianapolis,CIN,-1.0,47.5
1,5,FALSE,Tennessee,20,27,Miami,TEN,-1.0,43.5
1,6,FALSE,Minnesota,24,16,San Francisco,MIN,-6.0,46.5
1,7,FALSE,New England,27,20,Houston,NE,-6.0,49.5
1,8,FALSE,New Orleans,40,48,Tampa Bay,NO,-10.0,50.0
1,9,FALSE,Jacksonville,20,15,New York (G),JAX,-2.5,43.0
1,10,FALSE,Los Angeles (C),28,38,Kansas City,LAC,-3.5,48.0
1,11,FALSE,Arizona,6,24,Washington,ARI,-2.0,43.5
1,12,FALSE,Carolina,16,8,Dallas,CAR,-2.5,42.5
1,13,FALSE,Denver,27,24,Seattle,DEN,-3.0,42.5
1,14,FALSE,Green Bay,24,23,Chicago,GB,-6.5,45.0
1,15,FALSE,Detroit,17,48,New York (J),DET,-7.0,44.0
1,16,FALSE,Los Angeles (R),33,13,Oakland Raiders,LAR,-6.5,47.5
2,17,FALSE,Cincinnati,34,23,Baltimore,CIN,-1.0,43.0
2,18,FALSE,Atlanta,31,24,Carolina,ATL,-5.5,44.0
2,19,FALSE,Los Angeles (C),31,20,Buffalo,LAC,-7.5,41.5
2,20,FALSE,Minnesota,29,29,Green Bay,MIN,-2.0,45.0
2,21,FALSE,New Orleans,21,18,Cleveland,NO,-10.0,51.0
2,22,FALSE,New York (J),12,20,Miami,NYJ,-3.0,43.0
2,23,FALSE,Pittsburgh,37,42,Kansas City,PIT,-4.5,52.0
2,24,FALSE,Philadelphia,21,27,Tampa Bay,PHI,-3.0,46.5
2,25,FALSE,Houston,17,20,Tennessee,HOU,-3.5,41.0
2,26,FALSE,Washington,9,21,Indianapolis,WAS,-6.0,48.0
2,27,FALSE,Los Angeles (R),34,0,Arizona,LAR,-13.5,43.5
2,28,FALSE,San Francisco,30,27,Detroit,SF,-6.0,48.5
2,29,FALSE,Denver,20,19,Oakland Raiders,DEN,-5.5,44.0
2,30,FALSE,New England,20,31,Jacksonville,NE,-2.0,44.5
2,31,FALSE,Dallas,20,13,New York (G),DAL,-3.0,42.0
2,32,FALSE,Chicago,24,17,Seattle,CHI,-4.5,42.5
3,33,FALSE,Cleveland,21,17,New York (J),CLE,-3.0,41.0
3,34,FALSE,Atlanta,37,43,New Orleans,ATL,-1.5,54.0
3,35,FALSE,Baltimore,27,14,Denver,BAL,-5.5,46.0
3,36,FALSE,Carolina,31,21,Cincinnati,CAR,-2.5,44.0
3,37,FALSE,Houston,22,27,New York (G),HOU,-6.5,44.0
3,38,FALSE,Jacksonville,6,9,Tennessee,JAX,-10.0,39.0
3,39,FALSE,Kansas City,38,27,San Francisco,KC,-5.5,53.0
3,40,FALSE,Miami,28,20,Oakland Raiders,MIA,-3.0,46.0
3,41,FALSE,Minnesota,6,27,Buffalo,MIN,-16.5,41.0
3,42,FALSE,Philadelphia,20,16,Indianapolis,PHI,-6.5,45.5
3,43,FALSE,Green Bay,17,31,Washington,GB,-2.5,45.5
3,44,FALSE,Los Angeles (R),35,23,Los Angeles (C),LAR,-7.5,49.0
3,45,FALSE,Chicago,16,14,Arizona,CHI,-5.5,39.0
3,46,FALSE,Seattle,24,13,Dallas,SEA,-1.0,40.0
