week,game_id,playoff,home_team,home_score,away_score,away_team,favorite,spread,over_under
7,105,FALSE,Philadelphia,31,17,Miami,PHI,-3.0,51.5
7,106,FALSE,San Francisco,17,22,Minnesota,SF,-7.0,44.0
8,107,FALSE,Buffalo,24,18,Tampa Bay,BUF,-10.0,43.5
8,108,FALSE,Houston,13,15,Carolina,HOU,-3.5,42.5
8,109,FALSE,Dallas,43,20,Los Angeles (R),DAL,-6.5,44.5
8,110,FALSE,Minnesota,24,10,Green Bay,MIN,-1.5,41.5
8,111,FALSE,New Orleans,38,27,Indianapolis,NO,-1.5,43.5
8,112,FALSE,Miami,31,17,New England,MIA,-8.5,46.5
8,113,FALSE,New York (J),13,10,New York (G),NYJ,-3.5,34.5
8,114,FALSE,Jacksonville,20,10,Pittsburgh,JAX,-2.5,40.5
8,115,FALSE,Atlanta,23,28,Tennessee,ATL,-2.5,35.5
8,116,FALSE,Philadelphia,38,31,Washington,PHI,-6.5,42.5
8,117,FALSE,Seattle,24,20,Cleveland,SEA,-4.5,39.5
8,118,FALSE,Baltimore,31,24,Arizona,BAL,-9.5,44.5
8,119,FALSE,Kansas City,9,24,Denver,KC,-7.0,45.5
8,120,FALSE,San Francisco,17,31,Cincinnati,SF,-4.5,44.5
8,121,FALSE,Los Angeles (C),30,13,Chicago,LAC,-10.5,45.5
8,122,FALSE,Detroit,26,14,Las Vegas,DET,-7.0,45.5
9,123,FALSE,Pittsburgh,20,16,Tennessee,PIT,-3.0,36.5
9,124,FALSE,Kansas City,21,14,Miami,KC,-1.5,51.5
9,125,FALSE,Atlanta,28,31,Minnesota,ATL,-3.5,39.5
9,126,FALSE,Baltimore,37,3,Seattle,BAL,-6.5,44.5
9,127,FALSE,Cleveland,27,0,Arizona,CLE,-13.5,38.5
9,128,FALSE,Green Bay,20,3,Los Angeles (R),GB,-3.5,37.5
9,129,FALSE,Houston,39,37,Tampa Bay,HOU,-2.5,36.5
9,130,FALSE,New England,17,20,Washington,NE,-2.5,40.5
9,131,FALSE,New Orleans,24,17,Chicago,NO,-8.5,42.5
9,132,FALSE,Indianapolis,27,13,Carolina,IND,-1.5,44.5
9,133,FALSE,Las Vegas,30,6,New York (G),LV,-1.5,38.5
9,134,FALSE,Philadelphia,28,23,Dallas,PHI,-3.0,46.5
9,135,FALSE,Cincinnati,24,18,Buffalo,CIN,-1.5,50.5
9,136,FALSE,Los Angeles (C),27,6,New York (J),LAC,-3.0,41.0
10,137,FALSE,Chicago,16,13,Carolina,CHI,-3.5,38.5
10,138,FALSE,Indianapolis,10,6,New England,IND,-2.5,41.5
10,139,FALSE,Baltimore,31,33,Cleveland,BAL,-6.0,38.5
10,140,FALSE,Cincinnati,27,30,Houston,CIN,-5.5,45.5
10,141,FALSE,San Francisco,34,3,Jacksonville,SF,-3.0,44.5
10,142,FALSE,New Orleans,19,27,Minnesota,NO,-2.5,40.5
10,143,FALSE,Pittsburgh,23,19,Green Bay,PIT,-3.0,38.5
10,144,FALSE,Tampa Bay,20,6,Tennessee,TB,-2.5,38.5
10,145,FALSE,Atlanta,23,25,Arizona,ATL,-2.5,43.5
10,146,FALSE,Detroit,41,38,Los Angeles (C),DET,-2.5,48.5
10,147,FALSE,Dallas,49,17,New York (G),DAL,-17.5,38.5
10,148,FALSE,Seattle,29,26,Washington,SEA,-5.5,44.5
10,149,FALSE,New York (J),12,16,Las Vegas,NYJ,-1.5,35.5
10,150,FALSE,Buffalo,22,24,Denver,BUF,-7.5,47.5
11,151,FALSE,Baltimore,34,20,Cincinnati,BAL,-3.5,46.5
11,152,FALSE,Dallas,33,10,Carolina,DAL,-11.0,42.5
11,153,FALSE,Cleveland,13,10,Pittsburgh,CLE,-1.5,33.5
11,154,FALSE,Detroit,31,26,Chicago,DET,-7.5,48.5
11,155,FALSE,Los Angeles (C),20,23,Green Bay,LAC,-3.0,44.0
11,156,FALSE,Houston,21,16,Arizona,HOU,-5.5,48.5
11,157,FALSE,Jacksonville,34,14,Tennessee,JAX,-6.5,40.0
11,158,FALSE,Miami,20,13,Las Vegas,MIA,-13.5,46.0
11,159,FALSE,Washington,19,31,New York (G),WAS,-7.5,39.5
11,160,FALSE,San Francisco,27,14,Tampa Bay,SF,-13.5,41.5
11,161,FALSE,Buffalo,32,6,New York (J),BUF,-7.5,38.5
11,162,FALSE,Los Angeles (R),17,16,Seattle,LAR,-2.0,45.5
11,163,FALSE,Denver,21,20,Minnesota,DEN,-2.5,42.5
11,164,FALSE,Kansas City,17,21,Philadelphia,KC,-2.5,45.5
12,165,FALSE,Detroit,22,29,Green Bay,DET,-8.5,46.5
12,166,FALSE,Dallas,45,10,Washington,DAL,-13.5,47.5
12,167,FALSE,San Francisco,31,13,Seattle,SF,-7.0,43.5
12,168,FALSE,Miami,34,13,New York (J),MIA,-9.5,39.5
12,169,FALSE,New Orleans,15,24,Atlanta,NO,-1.5,40.5
12,170,FALSE,Pittsburgh,16,10,Cincinnati,PIT,-2.5,35.5
12,171,FALSE,Jacksonville,24,21,Houston,JAX,-1.5,48.5
12,172,FALSE,Indianapolis,27,20,Tampa Bay,IND,-2.5,44.5
12,173,FALSE,New England,7,10,New York (G),NE,-4.0,36.0
12,174,FALSE,Tennessee,17,10,Carolina,TEN,-3.5,36.5
12,175,FALSE,Los Angeles (R),37,14,Arizona,LAR,-2.5,45.5
12,176,FALSE,Denver,29,12,Cleveland,DEN,-1.0,37.0
12,177,FALSE,Kansas City,31,17,Las Vegas,KC,-9.5,42.5
12,178,FALSE,Philadelphia,37,34,Buffalo,PHI,-2.5,48.5
12,179,FALSE,Baltimore,20,10,Los Angeles (C),BAL,-3.0,48.5
12,180,FALSE,Minnesota,10,12,Chicago,MIN,-3.0,43.5
13,181,FALSE,Dallas,41,35,Seattle,DAL,-9.5,47.5
13,182,FALSE,Houston,22,17,Denver,HOU,-3.5,47.0
13,183,FALSE,Los Angeles (C),6,0,New England,LAC,-4.5,39.0
13,184,FALSE,Detroit,33,28,New Orleans,DET,-4.0,48.0
13,185,FALSE,Atlanta,13,8,New York (J),ATL,-2.0,33.0
13,186,FALSE,Pittsburgh,10,24,Arizona,PIT,-6.0,41.0
13,187,FALSE,Indianapolis,31,28,Tennessee,IND,-1.5,42.5
13,188,FALSE,Miami,45,15,Washington,MIA,-8.5,49.5
13,189,FALSE,Tampa Bay,21,18,Carolina,TB,-3.5,37.0
13,190,FALSE,Los Angeles (R),36,19,Cleveland,LAR,-3.5,39.5
13,191,FALSE,San Francisco,42,19,Philadelphia,SF,-3.0,46.5
13,192,FALSE,Kansas City,19,27,Green Bay,KC,-5.5,43.5
13,193,FALSE,Jacksonville,31,34,Cincinnati,JAX,-10.0,40.5
14,194,FALSE,Pittsburgh,18,21,New England,PIT,-5.5,30.5
14,195,FALSE,Atlanta,25,29,Tampa Bay,ATL,-1.5,41.5
14,196,FALSE,Baltimore,37,31,Los Angeles (R),BAL,-7.5,42.0
14,197,FALSE,Detroit,13,28,Chicago,DET,-3.0,44.5
14,198,FALSE,Cincinnati,34,14,Indianapolis,CIN,-3.0,44.5
14,199,FALSE,Cleveland,31,27,Jacksonville,CLE,-2.5,37.5
14,200,FALSE,New Orleans,28,6,Carolina,NO,-6.0,38.5
14,201,FALSE,Houston,6,30,New York (J),HOU,-3.0,33.5
14,202,FALSE,Minnesota,3,0,Las Vegas,MIN,-3.0,40.5
14,203,FALSE,San Francisco,28,16,Seattle,SF,-14.5,44.5
14,204,FALSE,Kansas City,17,20,Buffalo,KC,-1.5,49.0
14,205,FALSE,Los Angeles (C),7,24,Denver,LAC,-3.0,44.5
14,206,FALSE,Dallas,33,13,Philadelphia,DAL,-3.5,52.5
14,207,FALSE,Miami,27,28,Tennessee,MIA,-13.5,44.5
14,208,FALSE,Green Bay,22,24,New York (G),GB,-5.5,37.5
15,209,FALSE,Las Vegas,63,21,Los Angeles (C),LV,-3.0,36.0
15,210,FALSE,Cincinnati,27,24,Minnesota,CIN,-3.0,41.5
15,211,FALSE,Indianapolis,30,13,Pittsburgh,IND,-1.5,41.5
15,212,FALSE,Detroit,42,17,Denver,DET,-5.5,49.0
15,213,FALSE,Atlanta,7,9,Carolina,ATL,-3.0,32.5
15,214,FALSE,Cleveland,20,17,Chicago,CLE,-2.5,38.0
15,215,FALSE,Green Bay,20,34,Tampa Bay,GB,-3.5,41.5
15,216,FALSE,Miami,30,0,New York (J),MIA,-7.0,35.5
15,217,FALSE,Kansas City,27,17,New England,KC,-10.0,39.5
15,218,FALSE,New Orleans,24,6,New York (G),NO,-6.0,39.5
15,219,FALSE,Tennessee,16,19,Houston,TEN,-3.0,38.0
15,220,FALSE,San Francisco,45,29,Arizona,SF,-12.0,48.0
15,221,FALSE,Los Angeles (R),28,20,Washington,LAR,-6.5,48.5
15,222,FALSE,Buffalo,31,10,Dallas,BUF,-2.5,49.0
15,223,FALSE,Baltimore,23,7,Jacksonville,BAL,-4.0,42.0
15,224,FALSE,Philadelphia,17,20,Seattle,PHI,-5.5,46.0
16,225,FALSE,Los Angeles (R),30,22,New Orleans,LAR,-4.0,45.5
16,226,FALSE,Cincinnati,11,34,Pittsburgh,CIN,-3.0,39.0
16,227,FALSE,Buffalo,24,22,Los Angeles (C),BUF,-12.5,44.5
16,228,FALSE,Atlanta,29,10,Indianapolis,ATL,-2.5,44.5
16,229,FALSE,Green Bay,33,30,Carolina,GB,-3.5,39.5
16,230,FALSE,Cleveland,36,22,Houston,CLE,-3.0,40.0
16,231,FALSE,Detroit,30,24,Minnesota,DET,-2.5,47.5
16,232,FALSE,New York (J),30,28,Washington,NYJ,-3.0,36.5
16,233,FALSE,Seattle,20,17,Tennessee,SEA,-3.0,42.5
16,234,FALSE,Jacksonville,12,30,Tampa Bay,JAX,-2.5,43.5
16,235,FALSE,Chicago,27,16,Arizona,CHI,-4.5,42.5
16,236,FALSE,Miami,22,20,Dallas,MIA,-1.5,48.5
16,237,FALSE,Denver,23,26,New England,DEN,-7.0,37.0
16,238,FALSE,Kansas City,14,20,Las Vegas,KC,-10.5,40.5
16,239,FALSE,Philadelphia,33,25,New York (G),PHI,-14.0,41.5
16,240,FALSE,San Francisco,19,33,Baltimore,SF,-6.5,47.0
17,241,FALSE,Cleveland,37,20,New York (J),CLE,-7.0,33.5
17,242,FALSE,Dallas,20,19,Detroit,DAL,-5.0,53.5
17,243,FALSE,Baltimore,56,19,Miami,BAL,-3.5,46.5
17,244,FALSE,Buffalo,27,21,New England,BUF,-14.5,40.0
17,245,FALSE,Chicago,37,17,Atlanta,CHI,-2.5,39.0
17,246,FALSE,Houston,26,3,Tennessee,HOU,-5.5,44.0
17,247,FALSE,Indianapolis,23,20,Las Vegas,IND,-3.5,42.5
17,248,FALSE,Jacksonville,26,0,Carolina,JAX,-3.5,38.5
17,249,FALSE,Los Angeles (R),26,25,New York (G),LAR,-6.5,43.5
17,250,FALSE,Philadelphia,31,35,Arizona,PHI,-12.5,48.0
17,251,FALSE,Tampa Bay,13,23,New Orleans,TB,-2.5,42.5
17,252,FALSE,San Francisco,27,10,Washington,SF,-14.0,48.5
17,253,FALSE,Seattle,23,30,Pittsburgh,SEA,-4.5,40.5
17,254,FALSE,Denver,16,9,Los Angeles (C),DEN,-3.5,39.5
17,255,FALSE,Kansas City,25,17,Cincinnati,KC,-7.0,45.5
17,256,FALSE,Minnesota,10,33,Green Bay,MIN,-1.5,42.5
18,257,FALSE,Pittsburgh,17,10,Baltimore,PIT,-3.0,34.0
18,258,FALSE,Houston,23,19,Indianapolis,HOU,-1.5,47.5
18,259,FALSE,Tampa Bay,9,0,Carolina,TB,-4.0,36.5
18,260,FALSE,Cincinnati,31,14,Cleveland,CIN,-7.5,37.0
18,261,FALSE,Detroit,30,20,Minnesota,DET,-3.5,47.5
18,262,FALSE,New England,3,17,New York (J),NE,-2.0,28.5
18,263,FALSE,New Orleans,48,17,Atlanta,NO,-3.0,42.0
18,264,FALSE,Jacksonville,20,28,Tennessee,JAX,-3.5,41.5
18,265,FALSE,Seattle,21,20,Arizona,SEA,-3.0,47.5
18,266,FALSE,Green Bay,17,9,Chicago,GB,-3.0,46.0
18,267,FALSE,Las Vegas,27,14,Denver,LV,-3.0,37.5
18,268,FALSE,Los Angeles (C),12,13,Kansas City,LAC,-3.5,35.0
18,269,FALSE,Philadelphia,10,27,New York (G),PHI,-5.0,42.5
18,270,FALSE,San Francisco,20,21,Los Angeles (R),SF,-5.5,40.0
18,271,FALSE,Dallas,38,10,Washington,DAL,-13.0,47.5
18,272,FALSE,Buffalo,21,14,Miami,BUF,-2.5,48.0
AFC Wild Card,273,TRUE,Cleveland,14,45,Houston,CLE,-2.0,44.5
AFC Wild Card,274,TRUE,Kansas City,26,7,Miami,KC,-4.5,43.5
NFC Wild Card,275,TRUE,Dallas,32,48,Green Bay,DAL,-7.0,52.0
NFC Wild Card,276,TRUE,Detroit,24,23,Los Angeles (R),DET,-3.0,53.0
AFC Wild Card,277,TRUE,Buffalo,31,17,Pittsburgh,BUF,-10.0,39.5
NFC Wild Card,278,TRUE,Philadelphia,9,32,Tampa Bay,PHI,-2.5,43.0
AFC Divisional,279,TRUE,Baltimore,34,10,Houston,BAL,-10.0,
NFC Divisional,280,TRUE,San Francisco,24,21,Green Bay,SF,-10.5,50.5
NFC Divisional,281,TRUE,Detroit,31,23,Tampa Bay,DET,-6.0,49.5
AFC Divisional,282,TRUE,Buffalo,24,27,Kansas City,BUF,-2.5,45.5
AFC Championship,283,TRUE,Baltimore,10,17,Kansas City,BAL,-4.5,44.5
NFC Championship,284,TRUE,San Francisco,34,31,Detroit,SF,-7.5,53.0
Super Bowl LVIII,285,TRUE,San Francisco,22,25,Kansas City,SF,-2.0,
